Loyalty Number,flights_12m,distance_12m,pts_acc_12m,pts_red_12m,dollar_red_12m,active_months,max_month_flights,recency,flights_h1,flights_h2,trend,trend_ratio,flights_l3m,redeem_ratio,avg_dist_per_flight,ever_redeemed,Salary,salary_missing,Gender,Education,Marital Status,Loyalty Card,Enrollment Type,enroll_ym,cancel_ym,CLV,Province,City,tenure_months,is_active,churn_prob,log_prob,seg_raw,segment,segment_name,card_w,fv_flights,fv_pts,future_value_score,risk_band
104732,19,29749,29749.0,403,73,7,5,0.0,8,11,3,1.2222222222222223,11,0.0135462184873949,1565.7368421052631,1,50930.0,0,Female,Bachelor,Married,Nova,Standard,24193,,8382.48,British Columbia,Vancouver,35,True,0.034226538744487,0.0153293659845999,3,2,Loyalists,2,24.7,28730.79469889025,0.4337,Low
104849,17,21738,21738.0,0,0,8,4,0.0,7,10,3,1.25,2,0.0,1278.7058823529412,0,63326.0,0,Female,Bachelor,Married,Nova,Standard,24171,,2816.76,Ontario,Ottawa,57,True,0.0354399946591926,0.0260145052695589,0,3,Steady Flyers,2,22.1,20967.605396098472,0.3465,Low
104960,22,35195,35195.0,589,106,6,7,2.0,6,16,10,2.2857142857142856,3,0.0167348562336629,1599.7727272727273,1,90265.0,0,Male,Bachelor,Married,Star,Standard,24150,,2551.23,Newfoundland,St. John's,78,True,0.0378687267749415,0.0579990148850386,0,3,Steady Flyers,1,44.0,33862.210161155934,0.5465,Low
105063,27,40695,61042.5,0,0,4,12,1.0,19,8,-11,0.4,8,0.0,1507.2222222222222,0,236405.0,0,Male,Doctor,Divorced,Star,2018 Promotion,24219,,7251.33,Quebec,Montreal,9,True,0.0365752650449421,0.0030397506252553,0,3,Steady Flyers,1,5.4,58809.85438349412,0.4554,Low
105073,52,43874,65811.0,0,0,7,20,0.0,15,37,22,2.3125,13,0.0,843.7307692307693,0,73455.0,1,Male,College,Single,Aurora,2018 Promotion,24219,,7562.82,Ontario,Toronto,9,True,0.0359579021236971,0.0010488258980171,1,1,Champions,3,156.0,63444.57450333737,0.8384,Low
105074,22,33057,33057.0,1234,221,8,5,0.0,8,14,6,1.5555555555555556,12,0.0373283320225059,1502.590909090909,1,79727.0,0,Male,Bachelor,Married,Nova,Standard,24178,,2799.75,Ontario,Toronto,50,True,0.034226538744487,0.0236320309905523,3,2,Loyalists,2,35.2,31925.57330872349,0.4908,Low
105145,0,0,0.0,0,0,0,0,12.0,0,0,0,0.0,0,0.0,0.0,0,73455.0,1,Male,College,Single,Star,Standard,24151,,4839.11,Ontario,Toronto,77,False,0.4979887436893953,0.8092178372513039,4,4,At-Risk Lapsed,1,0.0,0.0,0.1302,High
105193,3,6621,6621.0,0,0,1,3,2.0,0,3,3,3.0,3,0.0,2207.0,0,92396.0,0,Female,Bachelor,Married,Nova,Standard,24222,,8838.09,New Brunswick,Fredericton,6,True,0.0884307280637802,0.1012371099139279,2,5,Casual / Emerging,2,3.9,6035.500149489712,0.2509,Low
105214,13,23393,23393.0,784,141,5,4,1.0,9,4,-5,0.4,1,0.0335128665469778,1799.4615384615386,1,88863.0,0,Male,Bachelor,Divorced,Star,Standard,24164,,5897.99,British Columbia,Whistler,64,True,0.0360487981038529,0.0577404146134675,0,3,Steady Flyers,1,6.5,22549.71046595657,0.2876,Low
105335,16,22977,22977.0,1692,304,6,5,1.0,2,14,12,4.666666666666667,5,0.0736356514927321,1436.0625,1,53065.0,0,Male,Bachelor,Single,Nova,Standard,24178,,11611.95,British Columbia,West Vancouver,50,True,0.0348152493205827,0.0615598643195886,3,2,Loyalists,2,35.2,22177.05001636097,0.5066,Low
105552,16,31787,31787.0,819,148,4,5,2.0,9,7,-2,0.7,3,0.0257644394110985,1986.6875,1,77935.0,0,Male,Bachelor,Married,Nova,Standard,24191,,8256.3,Prince Edward Island,Charlottetown,37,True,0.0360487981038529,0.040482802107134,0,3,Steady Flyers,2,12.8,30641.11685467283,0.3889,Low
105688,21,29195,29195.0,364,66,8,4,1.0,9,12,3,1.2,5,0.0124674612960679,1390.2380952380952,1,73455.0,1,Female,College,Married,Aurora,Standard,24174,,5507.06,British Columbia,Vancouver,54,True,0.0348152493205827,0.0329097171724739,3,2,Loyalists,3,27.3,28178.56879608559,0.46,Low
105712,10,13870,13870.0,1168,210,3,5,4.0,6,4,-2,0.5714285714285714,0,0.0842044553384759,1387.0,1,73455.0,1,Female,College,Married,Nova,Standard,24188,,8311.14,Ontario,Toronto,40,True,0.0457382114462912,0.0927995205416876,0,3,Steady Flyers,2,8.0,13235.61100723994,0.2838,Low
105789,12,20501,20501.0,0,0,5,3,0.0,2,10,8,3.333333333333333,7,0.0,1708.4166666666667,0,73455.0,1,Female,College,Single,Nova,Standard,24150,,2943.05,Saskatchewan,Regina,78,True,0.034226538744487,0.2222686096917883,0,3,Steady Flyers,2,21.6,19799.321729199277,0.3492,Low
105835,35,41790,62685.0,0,0,6,12,0.0,16,19,3,1.1176470588235294,17,0.0,1194.0,0,41085.0,0,Male,Bachelor,Married,Star,2018 Promotion,24220,,4756.13,Ontario,Toronto,8,True,0.0399763421296234,0.0024088272782801,1,1,Champions,1,45.5,60179.08299360456,0.6362,Low
105841,73,105928,158892.0,522,94,8,24,0.0,30,43,13,1.3870967741935485,15,0.0032852296828683,1451.0684931506848,1,55130.0,0,Male,Bachelor,Married,Star,2018 Promotion,24219,,17420.57,British Columbia,Whistler,9,True,0.0359579021236971,4.905236579565795e-05,1,1,Champions,1,167.89999999999998,153178.57701576152,0.8778,Low
105921,19,21621,21621.0,0,0,6,5,0.0,6,13,7,1.8571428571428568,7,0.0,1137.9473684210527,0,77255.0,0,Female,Bachelor,Married,Star,Standard,24153,,5041.45,Quebec,Hull,75,True,0.034226538744487,0.0830779004021766,0,3,Steady Flyers,1,32.3,20880.988005805448,0.4288,Low
105932,16,34048,34048.0,765,138,7,5,0.0,3,13,10,3.25,8,0.0224676201944256,2128.0,1,62977.0,0,Male,Bachelor,Married,Star,Standard,24199,,3671.82,Newfoundland,St. John's,29,True,0.034226538744487,0.010425944484073,3,2,Loyalists,1,32.0,32882.654808827705,0.4494,Low
105992,12,19208,19208.0,1245,224,5,4,1.0,3,9,6,2.25,4,0.0648133687334062,1600.6666666666667,1,75700.0,0,Female,Bachelor,Married,Nova,Standard,24204,,5905.97,Ontario,Kingston,24,True,0.0348152493205827,0.0281024522742536,2,5,Casual / Emerging,2,19.200000000000003,18539.26869105025,0.3578,Low
106001,31,39621,39621.0,1242,223,11,5,0.0,15,16,1,1.0,12,0.0313462217959719,1278.0967741935483,1,39000.0,0,Female,High School or Below,Single,Star,Standard,24157,,4914.04,Quebec,Montreal,71,True,0.0380591305460488,0.016717710338376,3,2,Loyalists,1,34.1,38113.059188635,0.4728,Low
106037,18,26735,26735.0,0,0,7,6,0.0,13,5,-8,0.3571428571428571,3,0.0,1485.2777777777778,0,94980.0,0,Male,Bachelor,Married,Nova,Standard,24159,,11281.52,British Columbia,Victoria,69,True,0.0354399946591926,0.0305305667919953,0,3,Steady Flyers,2,3.6,25787.51174278649,0.3535,Low
106038,18,29532,29532.0,0,0,6,4,1.0,13,5,-8,0.3571428571428571,2,0.0,1640.6666666666667,0,47889.0,0,Female,Bachelor,Married,Star,Standard,24201,,7380.09,British Columbia,Vancouver,27,True,0.0400769738146361,0.0157657428030096,0,3,Steady Flyers,1,3.6,28348.44680930617,0.2671,Low
106046,48,98729,148093.5,943,169,7,20,0.0,21,27,6,1.2272727272727273,11,0.0063675558511626,2056.8541666666665,1,16628.0,0,Male,Bachelor,Single,Star,2018 Promotion,24220,,2658.22,Quebec,Montreal,8,True,0.0399763421296234,2.449815445812892e-05,1,1,Champions,1,76.80000000000001,142173.2635768266,0.7066,Low
106048,3,2103,2103.0,0,0,1,3,0.0,0,3,3,3.0,3,0.0,701.0,0,70755.0,0,Male,Doctor,Divorced,Star,Standard,24227,,11315.2,British Columbia,Victoria,1,True,0.0343621534348746,0.0463405244536942,2,5,Casual / Emerging,1,3.9,2030.7363913264587,0.2202,Low
106218,16,25403,25403.0,315,57,8,4,0.0,5,11,6,1.8333333333333333,9,0.0123996221067548,1587.6875,1,111106.0,0,Male,Master,Married,Nova,Standard,24169,,16473.17,Ontario,Toronto,59,True,0.034226538744487,0.0347328843127337,3,2,Loyalists,2,25.6,24533.5432362738,0.5484,Low
106397,15,17848,17848.0,450,81,7,5,0.0,6,9,3,1.2857142857142858,9,0.0252114964423777,1189.8666666666666,1,73455.0,1,Male,College,Married,Aurora,Standard,24149,,7902.68,British Columbia,Vancouver,79,True,0.034226538744487,0.0679618051524113,3,2,Loyalists,3,19.5,17237.124736488397,0.3872,Low
106444,14,19680,19680.0,1590,286,5,5,0.0,3,11,8,2.75,6,0.0807885778161678,1405.7142857142858,1,73455.0,1,Male,College,Divorced,Aurora,Standard,24216,,8447.8,British Columbia,Vancouver,12,True,0.034226538744487,0.0192019069056088,3,2,Loyalists,3,25.2,19006.421717508496,0.4362,Low
106477,13,19407,19407.0,0,0,8,3,0.0,8,5,-3,0.5555555555555556,3,0.0,1492.8461538461538,0,52935.0,0,Male,Bachelor,Divorced,Star,Standard,24170,,2487.26,British Columbia,Victoria,58,True,0.0354399946591926,0.0231277349564047,0,3,Steady Flyers,1,9.1,18719.21602364905,0.2238,Low
106592,13,23786,23786.0,1003,181,6,3,1.0,7,6,-1,0.75,3,0.0421658889309286,1829.692307692308,1,298661.0,0,Male,Doctor,Married,Nova,Standard,24198,,11727.78,Alberta,Banff,30,True,0.0360487981038529,0.0302720872011142,0,3,Steady Flyers,2,11.7,22928.54328830176,0.4087,Low
106616,6,9406,9406.0,0,0,3,3,1.0,0,6,6,6.0,1,0.0,1567.6666666666667,0,53879.0,0,Male,Bachelor,Married,Star,Standard,24223,,2560.69,Quebec,Montreal,5,True,0.0858357516990989,0.0568871142889722,2,5,Casual / Emerging,1,9.6,8598.628919518276,0.1877,Low
106623,4,2092,2092.0,0,0,2,3,0.0,0,4,4,4.0,4,0.0,523.0,0,77314.0,0,Male,Bachelor,Married,Nova,Standard,24225,,10827.87,British Columbia,Victoria,3,True,0.0884307280637802,0.0478477703238102,2,5,Casual / Emerging,2,5.6,1907.002916890572,0.2491,Low
106637,16,26759,26759.0,588,106,7,5,2.0,10,6,-4,0.5454545454545454,1,0.0219730941704035,1672.4375,1,86121.0,0,Male,Bachelor,Married,Star,Standard,24172,,7455.36,Quebec,Quebec City,56,True,0.0360487981038529,0.0223107043606531,0,3,Steady Flyers,1,9.6,25794.370211539,0.3324,Low
106689,16,26918,26918.0,1348,242,6,4,1.0,10,6,-4,0.5454545454545454,6,0.0500761543890932,1682.375,1,61554.0,0,Female,Bachelor,Married,Nova,Standard,24210,,2795.41,Ontario,Toronto,18,True,0.0348152493205827,0.014793913142778,3,2,Loyalists,2,9.6,25980.843118788554,0.284,Low
106754,17,18039,18039.0,0,0,5,5,2.0,4,13,9,2.6,1,0.0,1061.1176470588234,0,49158.0,0,Female,Bachelor,Married,Star,Standard,24151,,31864.86,Ontario,London,77,True,0.0400769738146361,0.144388185517118,0,3,Steady Flyers,1,32.3,17316.05146935778,0.5419,Low
106757,20,23860,23860.0,0,0,6,6,0.0,8,12,4,1.3333333333333333,2,0.0,1193.0,0,73455.0,1,Male,College,Married,Aurora,Standard,24186,,21423.64,Alberta,Edmonton,42,True,0.0354399946591926,0.0262808675239309,0,3,Steady Flyers,3,28.0,23014.401727431665,0.589,Low
106776,21,36418,36418.0,706,127,7,6,0.0,6,15,9,2.142857142857143,7,0.0193854855981767,1734.190476190476,1,50611.0,0,Male,Bachelor,Married,Star,Standard,24156,,19357.8,Nova Scotia,Halifax,72,True,0.034226538744487,0.0316523354791837,3,2,Loyalists,1,39.9,35171.537912003274,0.6413,Low
106838,13,26698,26698.0,0,0,6,5,0.0,3,10,7,2.5,1,0.0,2053.692307692308,0,58674.0,0,Male,Bachelor,Married,Aurora,Standard,24202,,7524.74,British Columbia,Vancouver,26,True,0.0354399946591926,0.0113640840079226,2,5,Casual / Emerging,3,22.1,25751.82302258888,0.421,Low
106839,29,40960,40960.0,0,0,9,6,0.0,11,18,7,1.5,6,0.0,1412.4137931034484,0,63081.0,0,Male,Bachelor,Married,Nova,Standard,24175,,6511.47,Ontario,London,53,True,0.034226538744487,0.0162642260787937,3,2,Loyalists,2,49.3,39558.08097302581,0.6309,Low
106936,24,37954,37954.0,482,87,9,7,1.0,7,17,10,2.125,4,0.012699249110789,1581.4166666666667,1,67299.0,0,Female,Bachelor,Married,Nova,Standard,24155,,57520.5,Ontario,Kingston,73,True,0.0365752650449421,0.0184951257949698,3,2,Loyalists,2,48.0,36565.82239048427,0.7549,Low
106946,24,37344,37344.0,767,138,9,6,0.0,10,14,4,1.2727272727272727,7,0.020538224661936,1556.0,1,55446.0,0,Male,Bachelor,Married,Star,Standard,24195,,7796.0,British Columbia,Vancouver,33,True,0.034226538744487,0.0049074434110758,3,2,Loyalists,1,33.599999999999994,36065.844137125874,0.5032,Low
106964,4,5889,5889.0,512,92,2,3,0.0,0,4,4,4.0,4,0.0869269949066214,1472.25,1,73455.0,1,Female,College,Single,Star,Standard,24224,,5568.95,New Brunswick,Moncton,4,True,0.0884307280637802,0.0468517255751155,2,5,Casual / Emerging,1,5.6,5368.231442432399,0.1948,Low
106978,24,33342,33342.0,0,0,10,6,0.0,17,7,-10,0.3888888888888889,5,0.0,1389.25,0,81959.0,0,Female,Bachelor,Divorced,Nova,Standard,24156,,3455.23,Quebec,Montreal,72,True,0.034226538744487,0.0163516566869729,0,3,Steady Flyers,2,4.800000000000001,32200.818745181317,0.3034,Low
106979,11,16099,16099.0,0,0,5,3,2.0,6,5,-1,0.7142857142857143,2,0.0,1463.5454545454545,0,86727.0,0,Male,Bachelor,Single,Star,Standard,24150,,14083.97,Quebec,Montreal,78,True,0.0360487981038529,0.1333665097780366,0,3,Steady Flyers,1,9.9,15518.650399326072,0.3539,Low
107037,13,17599,17599.0,669,120,6,4,1.0,6,7,1,1.0,7,0.0380113636363636,1353.7692307692307,1,62780.0,0,Female,Bachelor,Married,Aurora,Standard,24209,,17732.46,British Columbia,Dawson Creek,19,True,0.0348152493205827,0.0139417194198629,2,5,Casual / Emerging,3,14.3,16986.286427207066,0.4323,Low
107067,19,23901,23901.0,0,0,8,4,0.0,11,8,-3,0.6666666666666666,3,0.0,1257.9473684210527,0,100598.0,0,Female,Bachelor,Married,Star,Standard,24195,,5137.35,Quebec,Montreal,33,True,0.0354399946591926,0.0108181970437508,0,3,Steady Flyers,1,13.3,23053.94868765064,0.3377,Low
107119,27,37604,37604.0,683,123,10,5,0.0,10,17,7,1.5454545454545454,9,0.0181624783938306,1392.7407407407406,1,92398.0,0,Female,Bachelor,Single,Nova,Standard,24160,,17684.65,Ontario,Ottawa,68,True,0.034226538744487,0.0206994349029312,3,2,Loyalists,2,45.9,36316.94523705232,0.7255,Low
107141,18,21548,21548.0,1515,272,7,3,0.0,11,7,-4,0.5833333333333334,4,0.0703048865376583,1197.111111111111,1,73455.0,1,Male,College,Married,Star,Standard,24164,,7292.91,Manitoba,Winnipeg,64,True,0.034226538744487,0.066217641499823,3,2,Loyalists,1,10.8,20810.486543133797,0.3065,Low
107203,18,21985,21985.0,1110,200,6,5,2.0,8,10,2,1.1111111111111112,1,0.0504866733375784,1221.388888888889,1,94014.0,0,Female,Master,Divorced,Star,Standard,24195,,3044.79,British Columbia,Vancouver,33,True,0.0360487981038529,0.0246168697301863,0,3,Steady Flyers,1,21.6,21192.467173686797,0.3585,Low
107212,20,30188,30188.0,2093,376,8,3,0.0,8,12,4,1.3333333333333333,6,0.069329888369936,1509.4,1,240146.0,0,Female,Doctor,Married,Star,Standard,24158,,6842.58,British Columbia,Vancouver,70,True,0.034226538744487,0.0582851106102661,3,2,Loyalists,1,28.0,29154.769248381428,0.478,Low
107296,15,21762,21762.0,0,0,9,3,1.0,6,9,3,1.2857142857142858,2,0.0,1450.8,0,74457.0,0,Male,Bachelor,Married,Aurora,Standard,24211,,21892.94,Quebec,Montreal,17,True,0.0360487981038529,0.0062966419688159,0,3,Steady Flyers,3,19.5,20977.506055663955,0.531,Low
107385,21,25858,25858.0,1331,239,7,5,0.0,13,8,-5,0.5714285714285714,3,0.0514714412776982,1231.3333333333333,1,87890.0,0,Female,Bachelor,Divorced,Star,Standard,24215,,7155.47,British Columbia,Vancouver,13,True,0.0354399946591926,0.0067396904701775,3,2,Loyalists,1,10.5,24941.5926181026,0.3337,Low
107461,10,7052,7052.0,0,0,3,4,0.0,2,8,6,2.6666666666666665,4,0.0,705.2,0,73455.0,1,Male,College,Married,Star,Standard,24182,,2519.92,British Columbia,Vancouver,46,True,0.034226538744487,0.1141130286525407,2,5,Casual / Emerging,1,16.0,6810.634448773878,0.24,Low
107466,7,12527,12527.0,491,88,5,3,0.0,2,5,3,1.6666666666666667,1,0.0391922094508301,1789.571428571429,1,66901.0,0,Female,Bachelor,Married,Nova,Standard,24205,,4285.58,New Brunswick,Moncton,23,True,0.0354399946591926,0.0210408899685596,2,5,Casual / Emerging,2,9.1,12083.043186904297,0.2433,Low
107487,14,26037,26037.0,379,68,7,4,0.0,3,11,8,2.75,7,0.0145556494354405,1859.7857142857144,1,105487.0,0,Male,Master,Divorced,Nova,Standard,24208,,7805.31,Quebec,Montreal,20,True,0.034226538744487,0.014122326912277,3,2,Loyalists,2,25.2,25145.84361070979,0.4687,Low
107571,12,14378,14378.0,423,76,5,4,0.0,3,9,6,2.25,5,0.0294179011057792,1198.1666666666667,1,73455.0,1,Male,College,Single,Aurora,Standard,24207,,7486.09,British Columbia,Vancouver,21,True,0.034226538744487,0.0239309739766012,2,5,Casual / Emerging,3,19.200000000000003,13885.890825931769,0.368,Low
107649,14,21704,21704.0,500,90,7,3,0.0,7,7,0,0.875,3,0.0230361667818475,1550.2857142857142,1,94733.0,0,Male,Bachelor,Married,Aurora,Standard,24149,,5879.18,Alberta,Calgary,79,True,0.0354399946591926,0.0643842514051354,0,3,Steady Flyers,3,14.0,20934.810355916885,0.3683,Low
107719,18,23178,23178.0,1573,282,8,5,0.0,10,8,-2,0.7272727272727273,2,0.0678631519910263,1287.6666666666667,1,73455.0,1,Male,College,Single,Star,Standard,24151,,2345.08,British Columbia,Kelowna,77,True,0.0354399946591926,0.0353523133578697,3,2,Loyalists,1,14.4,22356.571803789237,0.2909,Low
107730,32,53004,53004.0,1132,204,12,5,0.0,17,15,-2,0.8333333333333334,7,0.0213564758041694,1656.375,1,52961.0,0,Female,Bachelor,Single,Aurora,Standard,24216,,26511.6,Newfoundland,St. John's,12,True,0.034226538744487,0.0011935978972891,3,2,Loyalists,3,25.6,51189.85654038721,0.6723,Low
107835,5,7565,7565.0,424,76,2,3,0.0,0,5,5,5.0,5,0.0560401797515199,1513.0,1,50363.0,0,Female,Doctor,Single,Star,Standard,24225,,3495.89,Ontario,Toronto,3,True,0.0884307280637802,0.0521777628103414,2,5,Casual / Emerging,1,7.5,6896.021542197503,0.1725,Low
107902,16,31652,31652.0,0,0,7,4,0.0,6,10,4,1.4285714285714286,6,0.0,1978.25,0,103122.0,0,Female,Bachelor,Single,Nova,Standard,24184,,4369.5,British Columbia,Vancouver,44,True,0.034226538744487,0.0191194591867558,0,3,Steady Flyers,2,22.4,30568.661595659494,0.439,Low
107993,21,31421,31421.0,0,0,8,4,1.0,11,10,-1,0.8333333333333334,3,0.0,1496.2380952380952,0,52414.0,0,Female,Bachelor,Married,Aurora,Standard,24198,,23740.12,Ontario,Toronto,30,True,0.0360487981038529,0.0115615396886818,0,3,Steady Flyers,3,18.9,30288.31071477884,0.5441,Low
108264,31,43558,43558.0,1595,288,11,5,0.0,17,14,-3,0.7777777777777778,10,0.0366170022268647,1405.0967741935483,1,60970.0,0,Female,Bachelor,Married,Star,Standard,24157,,2515.41,Saskatchewan,Regina,71,True,0.034226538744487,0.0169085727558953,3,2,Loyalists,1,21.7,42067.160425367634,0.4075,Low
108381,23,31293,31293.0,604,109,8,6,0.0,10,13,3,1.181818181818182,7,0.0193008244391896,1360.5652173913045,1,47966.0,0,Female,Bachelor,Married,Nova,Standard,24179,,3289.13,Manitoba,Winnipeg,49,True,0.0380591305460488,0.015009457786131,3,2,Loyalists,2,29.9,30102.015627822493,0.4236,Low
108430,27,49884,49884.0,0,0,10,6,0.0,8,19,11,2.111111111111111,9,0.0,1847.555555555556,0,49927.0,0,Male,Bachelor,Married,Aurora,Standard,24163,,30081.37,Saskatchewan,Regina,65,True,0.0380591305460488,0.0109197365567338,3,2,Loyalists,3,56.7,47985.4583318409,0.8576,Low
108440,16,13172,13172.0,864,156,7,4,1.0,6,10,4,1.4285714285714286,4,0.0655887041676155,823.25,1,100884.0,0,Male,Bachelor,Married,Star,Standard,24161,,7842.87,Ontario,London,67,True,0.0348152493205827,0.0593121318197074,0,3,Steady Flyers,1,22.4,12713.413535949285,0.3797,Low
108462,23,42027,42027.0,1277,230,9,3,0.0,10,13,3,1.181818181818182,5,0.0303845055677167,1827.2608695652173,1,64014.0,0,Female,Bachelor,Married,Star,Standard,24198,,8186.1,Quebec,Quebec City,30,True,0.034226538744487,0.0074312861997415,3,2,Loyalists,1,29.9,40588.56125618544,0.5092,Low
108481,0,0,0.0,0,0,0,0,12.0,0,0,0,0.0,0,0.0,0.0,0,60934.0,0,Female,Bachelor,Married,Aurora,Standard,24227,,11633.58,Quebec,Montreal,1,False,0.0382837594657684,0.2459722790116894,4,4,At-Risk Lapsed,3,0.0,0.0,0.2138,Low
108528,27,42539,42539.0,595,107,9,5,1.0,12,15,3,1.1538461538461535,6,0.0139868359191349,1575.5185185185185,1,53081.0,0,Female,Bachelor,Divorced,Star,Standard,24173,,7858.11,Ontario,Toronto,55,True,0.0348152493205827,0.0151905348594341,3,2,Loyalists,1,35.1,41057.99410915173,0.5314,Low
108625,22,28017,28017.0,0,0,8,4,0.0,8,14,6,1.5555555555555556,8,0.0,1273.5,0,81729.0,0,Male,Bachelor,Married,Nova,Standard,24196,,15470.6,British Columbia,West Vancouver,32,True,0.034226538744487,0.0188055045414506,3,2,Loyalists,2,35.2,27058.075063995708,0.5887,Low
108666,21,34029,34029.0,1652,297,9,5,0.0,12,9,-3,0.6923076923076923,4,0.0485454011166617,1620.428571428571,1,64417.0,0,Female,Bachelor,Single,Aurora,Standard,24190,,12036.62,British Columbia,Vancouver,38,True,0.034226538744487,0.0058560499369295,3,2,Loyalists,3,14.7,32864.30511306385,0.4486,Low
108907,17,26787,26787.0,706,127,7,4,0.0,7,10,3,1.25,7,0.026355084366134,1575.7058823529412,1,73455.0,1,Male,College,Single,Star,Standard,24200,,2337.36,British Columbia,Victoria,28,True,0.034226538744487,0.0134291965215587,3,2,Loyalists,1,22.1,25870.173706651425,0.3548,Low
109022,11,16009,16009.0,453,82,5,3,0.0,7,4,-3,0.5,4,0.0282948157401623,1455.3636363636365,1,57960.0,0,Female,Bachelor,Married,Nova,Standard,24159,,2991.42,Ontario,Toronto,69,True,0.034226538744487,0.0902673869104759,0,3,Steady Flyers,2,7.699999999999999,15461.067341239508,0.2276,Low
109023,18,33148,33148.0,0,0,7,5,0.0,6,12,6,1.7142857142857142,5,0.0,1841.555555555556,0,81333.0,0,Female,Master,Single,Aurora,Standard,24187,,6005.85,Nova Scotia,Halifax,41,True,0.034226538744487,0.0146834621016868,0,3,Steady Flyers,3,28.8,32013.458693697747,0.4972,Low
109029,2,3944,3944.0,0,0,1,2,1.0,0,2,2,2.0,2,0.0,1972.0,0,74819.0,0,Male,Bachelor,Divorced,Star,Standard,24226,,5812.0,Manitoba,Winnipeg,2,True,0.0884307280637802,0.0664798407152747,2,5,Casual / Emerging,1,2.4,3595.229208516451,0.1704,Low
109203,20,30624,30624.0,429,77,7,4,0.0,12,8,-4,0.6153846153846154,4,0.0140081632653061,1531.2,1,69098.0,0,Male,Bachelor,Married,Star,Standard,24178,,8092.88,Manitoba,Winnipeg,50,True,0.034226538744487,0.0225153487411815,0,3,Steady Flyers,1,12.0,29575.84647748883,0.3529,Low
109399,20,35839,35839.0,0,0,6,6,3.0,9,11,2,1.1,0,0.0,1791.95,0,73455.0,1,Male,College,Married,Nova,Standard,24228,,4376.08,Alberta,Calgary,0,True,0.0399973296116335,0.0082443979276382,2,5,Casual / Emerging,2,24.0,34405.53570404867,0.4368,Low
109478,22,45745,45745.0,0,0,8,6,1.0,11,11,0,0.9166666666666666,3,0.0,2079.318181818182,0,84346.0,0,Male,Bachelor,Married,Star,Standard,24175,,20998.26,Ontario,Toronto,53,True,0.0360487981038529,0.009735142432904,0,3,Steady Flyers,1,22.0,44095.94773073925,0.6085,Low
109495,22,41218,41218.0,454,82,9,4,0.0,9,13,4,1.3,4,0.0110143380479875,1873.5454545454545,1,82594.0,0,Female,Bachelor,Married,Nova,Standard,24169,,11218.44,Quebec,Montreal,59,True,0.034226538744487,0.0157370887617996,3,2,Loyalists,2,30.8,39807.25052602973,0.5737,Low
109517,11,13006,13006.0,345,62,4,6,3.0,4,7,3,1.4,0,0.0265241792880756,1182.3636363636365,1,73455.0,1,Female,College,Divorced,Nova,Standard,24185,,21295.51,Ontario,Toronto,43,True,0.0371227239315998,0.0559691567905721,0,3,Steady Flyers,2,14.3,12523.181852545613,0.4402,Low
109552,15,18709,18709.0,0,0,7,5,1.0,4,11,7,2.2,2,0.0,1247.2666666666669,0,81364.0,0,Male,Bachelor,Divorced,Nova,Standard,24192,,14166.2,Ontario,Toronto,36,True,0.0360487981038529,0.019738611566672,0,3,Steady Flyers,2,25.5,18034.563036275016,0.4772,Low
